Date,Close,XOM,GOLD,BAC,DE_AGRI,BA,Labels
2014-05-19,39.75,100.87,76.05,14.67,90.67,131.35,000000
2014-05-20,39.68,100.67,75.42,14.53,89.95,129.58,111111
2014-05-21,40.35,102.03,75.66,14.61,89.98,130.96,001111
2014-05-22,40.1,101.5,75.96,14.71,89.99,131.84,100101
2014-05-23,40.12,101.32,75.45,14.72,89.98,132.41,110111
2014-05-27,40.19,101.36,74.24,15.22,90.92,134.17,000001
2014-05-28,40.01,101.06,73.65,15.14,90.91,134.33,111111
2014-05-29,40.34,101.27,74.83,15.15,91.1,135.14,100011
2014-05-30,40.94,100.53,73.93,15.14,91.17,135.25,000111
2014-06-02,40.79,99.94,73.42,15.26,91.18,135.9,010000
2014-06-03,40.29,100.39,73.12,15.21,90.84,135.88,100000
2014-06-04,40.32,100.04,72.94,15.21,90.84,135.33,111111
2014-06-05,41.21,100.55,74.25,15.43,91.3,136.82,110111
2014-06-06,41.48,101.6,73.39,15.59,92.3,138.25,000110
2014-06-09,41.27,101.52,73.37,15.84,93.0,137.96,001100
2014-06-10,41.11,101.46,74.04,15.92,92.45,137.25,011000
2014-06-11,40.86,101.95,75.46,15.59,91.42,134.1,001000
2014-06-12,40.58,101.66,77.29,15.42,90.47,132.19,111101
2014-06-13,41.23,102.65,77.51,15.44,90.47,132.29,111001
2014-06-16,41.5,102.92,78.32,15.28,90.37,132.54,101110
2014-06-17,41.68,102.42,78.35,15.59,90.6,132.45,011111
2014-06-18,41.65,102.73,79.05,15.65,91.19,132.48,001011
2014-06-19,41.51,102.63,82.39,15.55,91.58,132.82,110010
2014-06-20,41.68,103.83,82.25,15.45,92.04,132.1,111100
2014-06-23,41.99,104.38,84.62,15.64,91.39,130.85,000000
2014-06-24,41.745,102.73,82.85,15.49,90.63,129.15,100010
2014-06-25,42.03,102.14,82.85,15.47,90.74,127.06,001001
2014-06-26,41.72,102.03,83.18,15.41,90.41,128.02,101011
2014-06-27,42.25,101.21,83.34,15.33,90.82,128.54,001100
2014-06-30,41.7,100.68,84.6,15.37,90.55,127.23,110101
2014-07-01,41.87,101.36,84.59,15.6,90.08,128.15,111110
2014-07-02,41.9,101.57,85.53,15.85,90.35,127.62,011111
2014-07-03,41.8,102.59,86.31,16.03,91.38,128.51,110001
2014-07-07,41.99,102.65,85.32,15.94,90.79,129.09,011000
2014-07-08,41.78,102.83,86.2,15.58,90.12,126.79,011100
2014-07-09,41.67,103.55,88.18,15.6,89.16,126.79,100000
2014-07-10,41.685,102.57,87.04,15.44,88.12,126.79,101011
2014-07-11,42.09,101.74,89.34,15.38,88.53,128.09,110101
2014-07-14,42.14,102.68,86.75,15.57,88.51,129.52,100110
2014-07-15,42.45,102.39,85.29,15.81,88.56,129.1,111010
2014-07-16,44.08,103.77,87.39,15.51,89.45,127.42,101000
2014-07-17,44.53,102.31,87.67,15.2,87.43,125.88,110111
2014-07-18,44.69,102.73,87.43,15.49,87.63,127.64,111111
2014-07-21,44.835,103.08,87.61,15.52,87.64,128.3,010011
2014-07-22,44.83,103.54,87.27,15.52,88.4,129.74,110000
2014-07-23,44.87,104.25,86.32,15.52,87.45,126.71,010100
2014-07-24,44.4,104.28,85.78,15.62,86.98,124.4,101000
2014-07-25,44.5,103.18,87.37,15.59,86.17,123.2,011000
2014-07-28,43.97,103.25,88.55,15.5,86.01,123.06,010000
2014-07-29,43.885,103.55,87.72,15.34,85.83,122.32,000100
2014-07-30,43.5785,103.25,87.25,15.58,85.43,122.29,000000
2014-07-31,43.16,98.94,86.14,15.25,85.11,120.48,000000
2014-08-01,42.86,98.8,85.86,14.98,84.96,120.38,110110
2014-08-04,43.37,100.13,85.21,15.05,85.27,119.93,001011
2014-08-05,43.08,98.2,85.41,15.0,85.29,121.27,011110
2014-08-06,42.74,98.98,86.3,15.2,85.41,118.34,100001
2014-08-07,43.23,98.27,85.15,15.12,85.37,119.84,010111
2014-08-08,43.2,99.74,84.8,15.2,86.98,120.63,001111
2014-08-11,43.2,98.73,85.49,15.22,87.16,120.8,101000
2014-08-12,43.52,98.49,85.73,15.21,86.48,120.47,110101
2014-08-13,44.08,99.09,85.21,15.25,84.49,121.98,100111
2014-08-14,44.27,99.09,85.01,15.32,84.89,124.11,100000
2014-08-15,44.79,99.03,84.6,15.22,84.8,123.16,110111
2014-08-18,45.11,99.52,84.59,15.45,86.11,124.98,100001
2014-08-19,45.33,99.49,83.61,15.45,85.71,125.58,010111
2014-08-20,44.95,99.7,83.29,15.52,85.87,127.35,100111
2014-08-21,45.22,99.28,81.54,16.16,86.21,127.5,000000
2014-08-22,45.15,98.5,81.09,16.13,84.76,127.46,110111
2014-08-25,45.17,98.75,80.69,16.29,85.11,128.33,011101
2014-08-26,45.005,99.64,81.73,16.33,83.17,128.6,001010
2014-08-27,44.87,99.53,82.36,16.2,83.85,128.2,111010
2014-08-28,44.88,99.57,83.03,16.01,83.97,127.11,101110
2014-08-29,45.43,99.46,84.15,16.09,84.09,126.8,000100
2014-09-02,45.09,98.49,81.96,16.27,83.77,125.48,010001
2014-09-03,44.96,99.11,81.27,16.1,83.17,125.94,100100
2014-09-04,45.26,98.36,78.8,16.11,83.11,125.46,110000
2014-09-05,45.91,99.26,78.28,16.02,82.79,124.69,100111
2014-09-08,46.47,97.77,75.98,16.35,82.93,127.98,101001
2014-09-09,46.76,97.39,76.72,16.14,82.25,128.21,100101
2014-09-10,46.84,96.81,76.11,16.36,81.98,128.22,111110
2014-09-11,47.0,97.03,76.65,16.57,82.08,127.64,000100
2014-09-12,46.695,95.78,75.39,16.79,81.95,126.95,010010
2014-09-15,46.24,96.29,75.39,16.74,82.68,126.31,110011
2014-09-16,46.76,97.43,74.81,16.71,82.93,127.32,000111
2014-09-17,46.52,97.08,73.05,16.77,83.57,127.76,100111
2014-09-18,46.68,96.61,72.56,17.04,84.15,128.58,110001
2014-09-19,47.52,97.12,70.45,16.95,83.64,129.35,000110
2014-09-22,47.06,96.54,69.43,17.03,83.74,128.61,001100
2014-09-23,46.56,96.03,71.34,17.05,83.32,127.38,100111
2014-09-24,47.08,95.82,69.97,17.18,83.77,128.58,000000
2014-09-25,46.04,94.25,69.48,16.85,83.13,127.14,110101
2014-09-26,46.41,95.43,68.25,17.03,82.83,128.69,100001
2014-09-29,46.44,94.43,68.15,17.01,82.34,128.77,000100
2014-09-30,46.36,94.05,67.59,17.05,81.99,127.38,000000
2014-10-01,45.9,92.86,67.16,16.82,81.55,124.67,011110
2014-10-02,45.76,93.3,67.59,16.88,81.71,124.17,110111
2014-10-03,46.09,93.92,65.7,17.29,82.16,126.36,011010
2014-10-06,46.09,94.52,67.23,17.29,82.84,126.26,000000
2014-10-07,45.53,93.37,65.82,16.88,80.01,123.32,111111
2014-10-08,46.78,94.61,69.7,17.12,81.31,124.98,000000
2014-10-09,45.85,91.82,68.69,16.59,81.15,122.76,000000
2014-10-10,44.03,91.6,66.3,16.48,80.98,121.5,001010
2014-10-13,43.65,90.84,68.72,16.4,81.65,120.45,101111
2014-10-14,43.73,90.55,69.1,16.52,84.36,122.29,001010
2014-10-15,43.22,90.22,70.06,15.76,84.93,120.19,010101
2014-10-16,42.74,90.6,69.21,16.08,84.12,120.29,110101
2014-10-17,43.63,91.21,66.93,16.21,83.29,123.24,111101
2014-10-20,44.08,91.77,68.55,16.26,82.2,124.31,110111
2014-10-21,44.88,93.65,68.49,16.6,83.78,127.12,000000
2014-10-22,44.38,93.13,66.43,16.4,83.42,121.45,111111
2014-10-23,45.02,94.11,66.54,16.6,85.17,122.03,110111
2014-10-24,46.13,94.49,64.69,16.72,85.43,122.24,000000
2014-10-27,45.91,93.71,63.3,16.59,84.58,122.12,111111
2014-10-28,46.49,95.1,64.94,16.8,85.49,123.61,100100
2014-10-29,46.62,94.59,63.27,16.99,85.15,123.08,000111
2014-10-30,46.05,94.45,59.76,17.03,85.23,123.82,110111
2014-10-31,46.95,96.71,58.21,17.16,85.54,124.91,101101
2014-11-03,47.44,95.26,60.79,17.27,85.0,126.03,100000
2014-11-04,47.57,94.52,59.75,17.21,84.55,125.84,110110
2014-11-05,47.86,95.07,59.16,17.34,84.97,124.22,111111
2014-11-06,48.7,96.26,64.61,17.36,87.77,124.58,011010
2014-11-07,48.68,96.59,67.33,17.36,88.66,124.45,100101
2014-11-10,48.89,96.28,63.87,17.37,88.54,124.64,011001
2014-11-11,48.87,96.41,66.06,17.32,88.45,125.36,000001
2014-11-12,48.78,95.38,65.94,17.29,88.27,125.87,100001
2014-11-13,49.61,94.66,64.97,17.22,87.46,128.53,011011
2014-11-14,49.58,95.09,68.75,17.14,87.52,128.86,011000
2014-11-17,49.46,95.11,69.01,17.09,86.81,128.42,001111
2014-11-18,48.74,94.87,70.34,17.14,87.29,130.66,010001
2014-11-19,48.22,95.61,67.6,17.06,86.33,131.61,111001
2014-11-20,48.7,95.82,68.77,17.0,85.37,131.7,011111
2014-11-21,47.98,96.81,69.3,17.12,87.07,132.78,001111
2014-11-24,47.59,95.72,69.41,17.18,87.52,134.61,001011
2014-11-25,47.47,94.78,71.18,17.1,87.79,134.81,100100
2014-11-26,47.75,94.48,70.44,17.11,86.99,134.78,100000
2014-11-28,47.81,90.54,64.68,17.04,86.62,134.36,111010
2014-12-01,48.62,92.35,68.82,16.79,89.58,132.39,010100
2014-12-02,48.46,94.19,65.58,17.15,88.31,132.28,011110
2014-12-03,48.08,94.95,67.41,17.29,90.18,131.97,100000
2014-12-04,48.84,94.37,66.35,17.21,89.57,131.32,000111
2014-12-05,48.42,93.82,64.85,17.68,89.73,132.21,001000
2014-12-08,47.695,91.7,66.46,17.66,88.84,130.28,001010
2014-12-09,47.59,91.38,67.89,17.56,89.2,129.66,000000
2014-12-10,46.9,88.67,66.67,17.38,87.52,124.64,110110
2014-12-11,47.17,89.2,65.34,17.47,87.99,123.37,000000
2014-12-12,46.95,86.6,64.45,17.13,86.41,120.77,010011
2014-12-15,46.67,86.9,61.2,16.85,87.47,122.08,001011
2014-12-16,45.16,86.41,61.78,16.72,87.8,124.25,111111
2014-12-17,45.74,89.02,66.45,17.26,88.74,125.06,111111
2014-12-18,47.52,91.16,68.43,17.53,89.54,125.67,110111
2014-12-19,47.66,93.64,67.53,17.62,90.1,126.23,100111
2014-12-22,47.98,93.33,63.8,17.71,90.24,128.22,111111
2014-12-23,48.45,94.59,63.93,17.93,90.85,130.03,001101
2014-12-24,48.14,93.78,65.09,17.98,90.26,131.24,001001
2014-12-26,47.88,93.21,66.26,17.98,90.24,131.63,000101
2014-12-29,47.45,93.07,65.56,18.11,90.14,132.29,001100
2014-12-30,47.02,93.02,67.91,18.13,89.46,131.83,000000
2014-12-31,46.45,92.45,67.41,17.89,88.47,129.98,111100
2015-01-02,46.76,92.83,68.96,17.9,88.34,129.95,001000
2015-01-05,46.325,90.29,70.6,17.38,86.45,129.05,001000
2015-01-06,45.65,89.81,72.95,16.86,85.73,127.53,110101
2015-01-07,46.23,90.72,71.89,16.94,85.36,129.51,110111
2015-01-08,47.59,92.23,71.61,17.29,86.49,131.8,001000
2015-01-09,47.19,92.1,74.91,16.98,85.65,131.54,001000
2015-01-12,46.6,90.33,77.32,16.68,85.45,130.87,000011
2015-01-13,46.355,90.0,74.13,16.45,85.89,131.17,001010
2015-01-14,45.955,89.74,75.14,16.04,86.48,130.38,001010
2015-01-15,45.48,88.96,79.02,15.2,87.2,130.14,111111
2015-01-16,46.24,91.12,80.9,15.38,87.3,130.78,101001
2015-01-20,46.39,91.09,83.64,15.26,87.13,131.22,011111
2015-01-21,45.92,91.87,83.87,15.41,87.63,132.41,110111
2015-01-22,47.13,92.87,82.24,16.09,89.51,135.64,100000
2015-01-23,47.18,90.89,80.635,15.73,88.35,134.62,011110
2015-01-26,47.01,91.76,82.98,15.85,88.43,134.07,001000
2015-01-27,42.66,90.95,84.9,15.63,86.04,132.48,000001
2015-01-28,41.19,87.95,83.4,15.2,84.58,139.64,100111
2015-01-29,42.01,87.58,83.06,15.43,85.91,147.78,001000
2015-01-30,40.4,87.42,85.26,15.15,85.19,145.37,110111
2015-02-02,41.28,89.58,84.8,15.46,86.64,146.26,110111
2015-02-03,41.6,92.25,83.61,15.89,88.63,147.34,101010
2015-02-04,41.84,91.46,83.78,15.79,88.68,147.22,111111
2015-02-05,42.45,92.36,85.13,15.97,89.12,148.6,000100
2015-02-06,42.41,91.5,81.18,16.49,88.98,148.0,011000
2015-02-09,42.36,91.56,82.255,16.35,88.95,147.58,100101
2015-02-10,42.6,91.01,79.24,16.42,88.75,148.04,000010
2015-02-11,42.38,90.6,78.16,16.36,88.82,147.92,111111
2015-02-12,43.09,92.37,78.6,16.67,89.37,148.09,110011
2015-02-13,43.87,93.37,78.295,16.61,90.04,149.73,000101
2015-02-17,43.58,93.05,76.49,16.63,89.92,149.92,001011
2015-02-18,43.53,91.01,78.29,16.3,92.75,151.17,000001
2015-02-19,43.5,89.44,76.9,16.21,91.71,153.75,110111
2015-02-20,43.855,89.92,76.11,16.38,92.43,158.31,100000
2015-02-23,44.15,89.01,76.04,16.2,90.98,154.74,011110
2015-02-24,44.09,89.42,76.72,16.38,91.5,154.38,011110
2015-02-25,43.99,89.6,78.73,16.49,91.62,153.01,101000
2015-02-26,44.055,88.65,79.0,16.04,91.18,151.73,001000
2015-02-27,43.85,88.54,79.19,15.81,90.6,150.85,100111
2015-03-02,43.88,88.04,77.87,16.01,91.03,153.8,000111
2015-03-03,43.28,87.62,76.39,16.04,91.27,155.57,000000
2015-03-04,43.055,87.18,73.71,15.84,90.45,154.35,100111
2015-03-05,43.11,86.74,73.52,16.0,90.46,154.47,000100
2015-03-06,42.36,85.63,69.25,16.22,90.26,153.12,100011
2015-03-09,42.85,85.16,68.53,16.17,92.02,154.75,000000
2015-03-10,42.03,84.26,67.16,15.79,90.99,152.42,001100
2015-03-11,41.98,84.02,69.5,16.11,90.23,151.17,010001
2015-03-12,41.02,84.22,69.03,16.09,90.18,152.04,100000
2015-03-13,41.38,83.87,68.29,16.09,89.49,151.57,111101
2015-03-16,41.56,84.76,68.75,16.13,89.14,153.67,100001
2015-03-17,41.695,84.08,68.63,16.09,88.63,154.51,111011
2015-03-18,42.5,86.07,70.71,15.98,89.32,155.73,000000
2015-03-19,42.285,84.41,70.585,15.61,88.08,154.11,111111
2015-03-20,42.88,84.54,72.18,15.84,89.18,154.5,011010
2015-03-23,42.855,85.43,73.38,15.72,89.39,152.81,100000
2015-03-24,42.9,84.52,72.59,15.61,88.47,151.65,010000
2015-03-25,41.46,84.86,71.71,15.41,88.3,148.23,000100
2015-03-26,41.21,84.32,71.01,15.42,88.01,148.17,000001
2015-03-27,40.97,83.58,70.96,15.31,87.46,148.85,010111
2015-03-30,40.96,85.63,70.91,15.52,88.61,152.7,000000
2015-03-31,40.655,85.0,69.27,15.39,87.69,150.08,101100
2015-04-01,40.72,84.46,71.51,15.41,87.6,148.64,000111
2015-04-02,40.29,84.3,70.93,15.54,87.98,149.28,111011
2015-04-06,41.545,85.13,72.06,15.51,88.48,150.93,010001
2015-04-07,41.53,85.75,70.78,15.46,88.44,152.32,000101
2015-04-08,41.42,84.06,70.28,15.61,87.85,153.36,110111
2015-04-09,41.48,84.65,69.76,15.71,88.45,153.42,111111
2015-04-10,41.72,85.56,71.19,15.72,89.07,154.38,101100
2015-04-13,41.76,85.34,71.21,15.8,88.0,153.24,011100
2015-04-14,41.65,86.63,72.61,15.82,87.92,153.21,111010
2015-04-15,42.255,88.08,74.42,15.64,89.34,152.43,001100
2015-04-16,42.16,87.73,75.37,15.79,88.94,151.97,000000
2015-04-17,41.615,86.93,74.65,15.56,87.51,149.6,111111
2015-04-20,42.905,87.24,75.39,15.57,88.9,152.67,000001
2015-04-21,42.635,86.88,75.34,15.5,87.92,153.33,110110
2015-04-22,42.985,87.46,74.2,15.74,88.1,151.19,111010
2015-04-23,43.34,87.54,76.09,15.69,88.59,149.87,100000
2015-04-24,47.87,86.97,74.55,15.64,88.39,148.4,110010
2015-04-27,48.03,87.01,74.24,15.56,88.93,147.8,111100
2015-04-28,49.155,87.8,77.39,15.65,88.89,147.51,011110
2015-04-29,49.06,87.87,77.96,15.98,89.87,146.15,000010
2015-04-30,48.64,87.37,76.17,15.93,90.52,143.34,110111
2015-05-01,48.655,88.85,75.79,16.11,91.39,144.67,011100
2015-05-04,48.24,89.11,76.145,16.44,90.89,144.02,000000
2015-05-05,47.6,88.61,75.06,16.35,90.14,142.91,000000
2015-05-06,46.28,88.19,73.99,16.29,89.97,141.04,100001
2015-05-07,46.7,87.6,73.74,16.24,89.63,141.49,110111
2015-05-08,47.75,88.99,73.35,16.45,89.89,145.46,001111
2015-05-11,47.37,86.78,73.42,16.49,91.14,145.89,011000
2015-05-12,47.35,87.02,74.0,16.43,90.41,145.43,101111
2015-05-13,47.625,86.56,76.44,16.47,90.64,145.62,111111
2015-05-14,48.72,86.97,76.59,16.52,92.21,147.96,010000
2015-05-15,48.295,87.35,76.17,16.35,89.13,146.88,001110
2015-05-18,48.01,86.85,76.35,16.51,89.18,146.71,010101
2015-05-19,47.58,86.99,73.77,16.77,89.17,147.05,011000
2015-05-20,47.58,87.13,74.13,16.74,88.98,146.42,010011
2015-05-21,47.42,87.21,73.95,16.73,89.46,147.35,000110
2015-05-22,46.9,86.52,73.57,16.75,93.35,144.81,000010
2015-05-26,46.59,85.35,70.96,16.5,93.8,142.8,101111
2015-05-27,47.61,85.11,71.57,16.74,94.36,143.0,001000
2015-05-28,47.45,85.11,72.17,16.67,93.5,142.33,011010
2015-05-29,46.86,85.2,72.23,16.5,93.68,140.52,101101
2015-06-01,47.23,85.13,72.25,16.55,92.64,141.25,011111
2015-06-02,46.92,85.14,73.14,16.72,92.75,143.25,000101
2015-06-03,46.85,84.95,71.44,16.93,92.74,143.81,000000
2015-06-04,46.36,84.22,71.0,16.78,91.87,141.19,010110
2015-06-05,46.14,84.28,69.89,17.19,92.13,140.73,011000
2015-06-08,45.73,84.85,70.7,17.08,91.61,140.64,000110
2015-06-09,45.65,84.58,70.58,17.31,91.85,140.1,111111
2015-06-10,46.61,85.21,72.42,17.59,92.94,141.62,000011
2015-06-11,46.44,85.09,72.24,17.49,93.21,142.96,000000
2015-06-12,45.97,84.02,71.47,17.49,92.56,142.8,001000
2015-06-15,45.475,83.72,71.51,17.47,92.46,142.29,110101
2015-06-16,45.83,84.68,70.42,17.55,92.12,142.34,111011
2015-06-17,45.97,84.73,71.28,17.37,92.25,143.43,111111
2015-06-18,46.72,85.48,72.16,17.38,92.6,145.38,000000
2015-06-19,46.1,85.21,70.32,17.17,92.56,145.13,100111
2015-06-22,46.23,85.17,70.09,17.47,93.55,145.7,000110
2015-06-23,45.91,85.07,69.58,17.67,93.68,144.43,001010
2015-06-24,45.635,84.68,70.5,17.49,94.0,143.0,100000
2015-06-25,45.65,83.93,69.74,17.37,94.0,142.45,000111
2015-06-26,45.26,83.86,68.91,17.41,96.44,142.48,000000
2015-06-29,44.37,82.82,68.69,16.89,94.96,138.73,010110
2015-06-30,44.15,83.2,66.95,17.02,97.05,138.72,100101
2015-07-01,44.445,82.37,65.03,17.22,96.19,140.73,011010
2015-07-02,44.4,83.14,66.55,17.03,96.35,140.21,001001
2015-07-06,44.39,82.53,67.0,16.94,95.57,140.52,010011
2015-07-07,44.3,82.87,64.15,16.69,96.28,143.15,001000
2015-07-08,44.24,81.97,64.17,16.25,94.96,141.92,101101
2015-07-09,44.52,81.6,64.41,16.48,94.54,142.8,110111
2015-07-10,44.61,82.22,64.16,16.7,95.17,144.48,111111
2015-07-13,45.54,82.42,65.08,17.02,96.27,146.62,110111
2015-07-14,45.62,83.11,64.64,17.13,96.4,147.75,100110
2015-07-15,45.76,82.76,63.53,17.68,96.52,146.89,110111
2015-07-16,46.66,82.91,63.48,17.95,97.33,148.49,000100
2015-07-17,46.62,82.61,61.88,18.1,96.97,146.84,100100
2015-07-20,46.92,81.76,58.56,18.12,96.22,146.72,101000
2015-07-21,47.28,81.66,59.89,18.08,95.51,145.0,011101
2015-07-22,45.54,81.79,60.23,18.45,94.82,146.47,100000
2015-07-23,46.11,81.14,58.31,18.18,93.26,146.11,001000
2015-07-24,45.94,79.94,60.45,17.9,92.42,144.06,000000
2015-07-27,45.35,79.26,57.59,17.67,91.25,141.03,011111
2015-07-28,45.34,82.48,58.98,17.88,92.47,141.81,111111
2015-07-29,46.29,83.14,60.54,18.16,93.63,144.14,100000
2015-07-30,46.88,83.01,59.02,18.13,93.51,143.01,001011
2015-07-31,46.7,79.21,60.37,17.88,94.57,144.17,100000
2015-08-03,46.81,78.06,58.42,17.77,93.42,143.69,101100
2015-08-04,47.54,77.17,58.62,17.8,93.11,143.54,101111
2015-08-05,47.58,77.17,59.11,17.87,95.52,144.95,011010
2015-08-06,46.62,78.09,60.05,17.81,95.6,143.82,101010
2015-08-07,46.74,76.83,60.26,17.75,95.85,142.42,111111
2015-08-10,47.33,78.75,61.9,18.04,97.14,145.86,001000
2015-08-11,46.41,77.49,62.25,17.79,96.24,144.05,111000
2015-08-12,46.74,78.79,65.25,17.52,93.64,142.43,000101
2015-08-13,46.73,78.65,61.95,17.62,93.1,144.81,101111
2015-08-14,47.0,78.36,62.02,17.7,94.34,145.09,111100
2015-08-17,47.32,78.77,62.87,17.77,94.18,144.44,000001
2015-08-18,47.27,77.9,62.41,17.69,93.91,144.6,001000
2015-08-19,46.61,76.23,63.19,17.46,91.98,142.72,001000
2015-08-20,45.66,74.57,66.66,16.72,90.65,137.02,000000
2015-08-21,43.07,72.13,65.75,16.1,83.29,131.71,000000
2015-08-24,41.68,68.72,62.45,15.29,80.77,127.19,000000
2015-08-25,40.47,68.71,61.83,15.26,79.09,125.49,110111
2015-08-26,42.71,72.5,58.75,16.06,81.23,129.34,111111
2015-08-27,43.9,74.85,60.73,16.44,82.39,131.87,111011
2015-08-28,43.93,75.07,61.24,16.36,82.47,133.24,010000
2015-08-31,43.52,75.24,60.29,16.34,81.78,130.68,000000
2015-09-01,41.82,72.08,59.31,15.58,80.0,127.44,110111
2015-09-02,43.36,73.23,59.19,15.85,80.78,130.63,110111
2015-09-03,43.5,73.79,58.56,15.94,80.99,131.02,000000
2015-09-04,42.61,72.46,57.15,15.65,79.22,129.76,110111
2015-09-08,43.89,73.5,56.97,16.16,80.1,133.82,000000
2015-09-09,43.07,72.0,56.29,15.9,79.57,132.65,111111
2015-09-10,43.29,72.52,56.49,16.04,80.07,133.55,111001
2015-09-11,43.48,72.69,57.84,16.04,79.25,134.67,000010
2015-09-14,43.04,72.49,55.52,15.96,79.68,134.43,111111
2015-09-15,43.98,72.86,55.55,16.31,81.41,136.3,111101
2015-09-16,44.3,74.3,58.73,16.33,81.35,137.2,011001
2015-09-17,44.25,74.46,59.28,15.86,80.43,137.45,001000
2015-09-18,43.48,72.68,60.44,15.56,79.54,136.09,110100
2015-09-21,44.11,73.39,58.83,15.7,79.16,136.02,000000
2015-09-22,43.9,72.74,56.89,15.57,78.84,133.99,000100
2015-09-23,43.87,72.3,56.75,15.72,77.69,131.67,111000
2015-09-24,43.91,72.73,60.8,15.55,75.76,129.75,110111
2015-09-25,43.94,73.23,59.59,15.89,75.81,131.01,000000
2015-09-28,43.29,72.6,57.8,15.47,73.76,128.13,110001
2015-09-29,43.44,72.97,57.72,15.35,73.62,128.75,111111
2015-09-30,44.2,74.35,59.09,15.58,74.0,130.95,100000
2015-10-01,44.61,74.06,58.73,15.55,72.89,130.61,111011
2015-10-02,45.57,75.88,63.35,15.38,73.57,132.56,111111
